1.116,1.2216,,9
1.1574,1.258,,9
1.1834,1.2287,,9
1.1639,1.2296,,9
1.1289,1.2169,,9
1.1144,1.2339,,9
1.1215,1.2077,,9
1.1851,1.2016,,9
1.1515,1.2524,,9
1.1145,1.2673,,9
1.1207,1.2829,,9
1.101,1.2491,,9
1.176,1.2379,,9
1.111,1.2377,,9
1.1225,1.2499,,9
1.1439,1.2328,,9
1.1225,1.2734,,9
1.1163,1.2105,,9
1.1253,1.2092,,9
1.1267,1.2657,,9
1.1846,1.192,,10
1.0815,1.2226,,10
1.1623,1.2362,,10
1.0777,1.225,,10
1.1321,1.1988,,10
1.1368,1.1965,,10
1.1265,1.2339,,10
1.1764,1.2638,,10
1.1193,1.2437,,10
1.1001,1.2672,,10
1.1561,1.2647,,10
1.1184,1.2086,,10
1.156,1.1782,,10
1.1654,1.2845,,10
1.1279,1.1929,,10
1.1516,1.2715,,10
1.1095,1.18,,10
1.152,1.2497,,10
1.1896,1.1979,,10
1.1681,1.2292,,10
1.1328,1.2541,,11
1.1099,1.2086,,11
1.1631,1.2493,,11
1.1489,1.2522,,11
1.1746,1.2135,,11
1.125,1.2521,,11
1.1222,1.225,,11
1.1634,1.2171,,11
1.146,1.248,,11
1.1092,1.2147,,11
1.1842,1.2286,,11
1.1108,1.267,,11
1.1437,1.2533,,11
1.0739,1.2479,,11
1.1749,1.1818,,11
1.0995,1.2467,,11
1.1387,1.1687,,11
1.1478,1.2426,,11
1.1079,1.2526,,11
1.1537,1.2675,,11
1.0804,1.2284,,12
1.1205,1.1897,,12
1.0852,1.1913,,12
1.1467,1.227,,12
1.0803,1.1702,,12
1.0624,1.1898,,12
1.0974,1.1839,,12
1.1353,1.205,,12
1.1486,1.164,,12
1.1043,1.1729,,12
1.105,1.2352,,12
1.0562,1.2482,,12
1.097,1.1949,,12
1.0603,1.2274,,12
1.1037,1.2393,,12
1.1141,1.24,,12
1.1725,1.2009,,12
1.1377,1.2417,,12
1.0766,1.1791,,12
1.1016,1.1765,,12
1.1634,1.1597,,13
1.0631,1.1786,,13
1.1427,1.2234,,13
1.0571,1.2023,,13
1.1542,1.2356,,13
1.0939,1.165,,13
1.124,1.1891,,13
1.0567,1.2263,,13
1.1566,1.2198,,13
1.0441,1.1762,,13
1.0929,1.2372,,13
1.0665,1.2346,,13
1.1459,1.1416,,13
1.1347,1.1886,,13
1.0736,1.2004,,13
1.1041,1.2278,,13
1.0979,1.2177,,13
1.1049,1.1587,,13
1.1423,1.2148,,13
1.0525,1.2179,,13
1.1258,1.1914,,14
1.0965,1.1459,,14
1.0635,1.1695,,14
1.0751,1.2382,,14
1.1261,1.1912,,14
1.0725,1.1809,,14
1.1294,1.1937,,14
1.0483,1.1447,,14
1.111,1.2083,,14
1.0288,1.1647,,14
1.1447,1.2053,,14
1.1129,1.1659,,14
1.1371,1.1432,,14
1.1218,1.1936,,14
1.1129,1.2217,,14
1.1009,1.1468,,14
1.1446,1.1282,,14
1.0401,1.1601,,14
1.1171,1.1743,,14
1.0638,1.2181,,14
1.044,1.1725,,15
1.0183,1.2249,,15
1.0553,1.1611,,15
1.0796,1.1649,,15
1.1336,1.2078,,15
1.0172,1.2254,,15
1.0983,1.1686,,15
1.0479,1.2007,,15
1.0542,1.1443,,15
1.0956,1.1522,,15
1.1156,1.1458,,15
1.0366,1.1489,,15
1.0866,1.194,,15
1.0492,1.201,,15
1.1353,1.1479,,15
1.0705,1.1846,,15
1.0905,1.1949,,15
1.0153,1.187,,15
1.1204,1.1215,,15
1.0792,1.175,,15
1.0834,1.1577,,16
1.0024,1.1688,,16
1.0675,1.1342,,16
1.094,1.2032,,16
1.0503,1.1919,,16
1.0775,1.1838,,16
1.1125,1.1407,,16
1.0089,1.1927,,16
1.0995,1.1273,,16
1.0316,1.1739,,16
1.0973,1.1389,,16
1.0502,1.1769,,16
1.0585,1.1767,,16
1.0951,1.214,,16
1.0717,1.1517,,16
1.0152,1.1528,,16
1.0872,1.1791,,16
1.0153,1.2109,,16
1.126,1.1074,,16
1.0314,1.1973,,16
1.0877,1.1089,,17
1.0311,1.1434,,17
1.0528,1.1079,,17
1.0209,1.1251,,17
1.0844,1.1741,,17
0.99781,1.1195,,17
1.0227,1.1357,,17
1.0703,1.1734,,17
1.1024,1.1641,,17
1.0533,1.1315,,17
1.0503,1.1727,,17
0.99758,1.1335,,17
1.0799,1.13,,17
1.0588,1.1613,,17
1.0281,1.151,,17
1.0517,1.1976,,17
1.0301,1.1456,,17
1.0861,1.2023,,17
1.0333,1.1853,,17
1.0446,1.1814,,17
1.0632,1.1643,,18
1.0275,1.1854,,18
1.0289,1.1769,,18
1.0316,1.1495,,18
1.0225,1.116,,18
1.0418,1.1141,,18
1.0867,1.1347,,18
0.99865,1.1447,,18
1.0287,1.1322,,18
1.0506,1.1637,,18
1.1098,1.1621,,18
1.0535,1.1142,,18
1.0247,1.1272,,18
1.027,1.1377,,18
1.0176,1.1385,,18
1.0755,1.1606,,18
1.0535,1.1487,,18
0.98205,1.1837,,18
1.0477,1.0808,,18
1.0282,1.1532,,18
1.0573,1.1153,,19
1.0346,1.134,,19
1.0551,1.1056,,19
0.9708,1.1655,,19
1.0099,1.0952,,19
1.0472,1.1327,,19
1.0923,1.1408,,19
1.0511,1.102,,19
1.0329,1.1596,,19
1.0528,1.1053,,19
1.0475,1.0918,,19
1.0119,1.172,,19
1.0095,1.1663,,19
1.0525,1.1031,,19
1.0582,1.0809,,19
0.99565,1.185,,19
1.0708,1.1439,,19
1.0426,1.1417,,19
1.0157,1.1189,,19
1.0498,1.1339,,19
1.0129,1.1059,,20
1.0127,1.136,,20
1.0743,1.0667,,20
1.0443,1.0837,,20
0.99308,1.0753,,20
1.0269,1.1728,,20
1.0199,1.0759,,20
1.0265,1.1311,,20
0.99391,1.1521,,20
1.0376,1.0814,,20
1.0424,1.1186,,20
1.006,1.1187,,20
1.0891,1.1445,,20
0.98163,1.0806,,20
1.0868,1.0945,,20
0.9957,1.0759,,20
1.0354,1.0709,,20
1.0234,1.1348,,20
1.0353,1.105,,20
0.98241,1.1031,,20
1.0348,1.1378,,21
1.008,1.157,,21
1.067,1.1206,,21
1.0004,1.1454,,21
1.0465,1.0529,,21
0.98373,1.0814,,21
1.0484,1.0816,,21
0.96814,1.1316,,21
0.98345,1.108,,21
0.95734,1.0883,,21
1.0824,1.0988,,21
1.0167,1.1135,,21
1.0672,1.1133,,21
0.97905,1.1498,,21
1.0588,1.0787,,21
1.0007,1.0853,,21
1.0678,1.0525,,21
0.95695,1.1616,,21
1.0371,1.1146,,21
0.97461,1.1441,,21
1.0125,1.0602,,22
1.0206,1.085,,22
1.0036,1.0734,,22
0.98417,1.0761,,22
1.0036,1.0354,,22
0.95214,1.1355,,22
1.0521,1.1036,,22
0.98962,1.1214,,22
1.0155,1.1103,,22
1.0301,1.07,,22
1.057,1.0335,,22
1.0196,1.0992,,22
0.98861,1.0803,,22
0.98388,1.0869,,22
1.0189,1.1316,,22
0.98623,1.0617,,22
1.062,1.1025,,22
0.94872,1.1511,,22
1.0544,1.0712,,22
0.99837,1.08,,22
1.0043,1.0754,,23
0.97151,1.1137,,23
1.0077,1.0468,,23
0.92629,1.0807,,23
0.98816,1.1187,,23
0.97745,1.0701,,23
1.0613,1.1096,,23
0.94114,1.0743,,23
1.0464,1.1134,,23
0.93905,1.126,,23
1.0573,1.0985,,23
1.007,1.1328,,23
1.0331,1.1175,,23
0.93124,1.0755,,23
0.99064,1.0462,,23
0.99461,1.1009,,23
1.0319,1.0227,,23
0.99795,1.053,,23
0.96543,1.0245,,23
0.96198,1.0741,,23
1.0027,1.1014,,24
0.92878,1.1071,,24
1.0409,1.1049,,24
0.92174,1.0332,,24
0.97547,1.0571,,24
0.97221,1.0901,,24
1.0137,1.1035,,24
0.99068,1.0786,,24
0.99793,1.0777,,24
0.92644,1.1073,,24
1.0175,1.1004,,24
0.95517,1.0743,,24
0.96442,1.0837,,24
0.96758,1.1081,,24
1.0181,1.0544,,24
0.97611,1.0689,,24
0.97843,1.0944,,24
0.94819,1.0933,,24
0.95913,1.0171,,24
0.96242,1.1245,,24
0.97364,1.0385,,25
0.95443,1.0747,,25
0.98127,1.0721,,25
0.96029,1.036,,25
0.98929,1.0409,,25
0.97312,1.0316,,25
1.0376,1.0537,,25
0.9602,1.0235,,25
1.0087,1.0559,,25
0.92397,1.0908,,25
0.96589,1.0635,,25
0.94638,1.1086,,25
1.0132,1.0547,,25
0.90194,1.0942,,25
1.0017,1.0603,,25
0.94811,1.0722,,25
1.0277,1.0609,,25
0.97778,1.0909,,25
0.97679,1.0201,,25
0.94191,1.0401,,25
0.9621,1.017,,26
0.90538,1.0545,,26
0.93741,1.0546,,26
0.96173,1.07,,26
1.0298,0.99787,,26
0.89513,1.0416,,26
1.0159,1.0467,,26
0.95652,1.0549,,26
0.94228,1.0209,,26
0.98257,1.0577,,26
1.0205,1.0498,,26
0.90015,1.0226,,26
0.96868,1.0404,,26
0.9033,1.0689,,26
1.0067,0.99972,,26
0.95258,1.0381,,26
1.0139,1.0312,,26
0.95309,1.0847,,26
0.97416,1.073,,26
0.94986,1.0499,,26
0.92904,1.0697,,27
0.97551,1.0399,,27
0.93206,1.0038,,27
0.9717,1.0333,,27
0.95694,1.0504,,27
0.90189,1.0622,,27
0.92979,1.0592,,27
0.94981,1.0893,,27
0.9952,1.0227,,27
0.93754,1.0219,,27
1.0055,1.0678,,27
0.9678,1.0191,,27
0.99353,1.0422,,27
0.92309,1.0731,,27
0.93376,0.99964,,27
0.93777,1.1007,,27
0.95946,1.018,,27
0.89943,1.068,,27
0.99252,1.0749,,27
0.94649,1.0311,,27
0.97978,1.0159,,28
0.926,1.0007,,28
0.97003,0.96705,,28
0.93616,1.09,,28
0.95285,1.0081,,28
0.94147,0.99342,,28
0.94142,1.0078,,28
0.93387,1.0048,,28
0.9942,1.0313,,28
0.91247,1.0919,,28
0.96464,1.0235,,28
0.87607,0.99636,,28
0.95991,1.0513,,28
0.87247,1.0161,,28
0.93753,0.99366,,28
0.95135,1.0498,,28
0.9591,1.0169,,28
0.89108,1.0496,,28
0.9202,0.96677,,28
0.88109,1.0482,,28
0.92927,0.96338,,29
0.87877,1.0399,,29
0.96095,1.009,,29
0.91132,1.0728,,29
0.96124,1.0386,,29
0.93552,1.0275,,29
0.92283,0.9669,,29
0.95471,1.0633,,29
0.91699,0.98536,,29
0.88711,1.0373,,29
0.91893,0.98746,,29
0.91566,1.0695,,29
1.0023,0.98313,,29
0.93315,0.99475,,29
0.95572,1.0055,,29
0.89482,1.0225,,29
0.98388,1.0157,,29
0.87031,0.99002,,29
0.91925,1.0275,,29
0.90698,1.0489,,29
0.97091,1.0331,,30
0.86707,1.0454,,30
0.9568,0.98421,,30
0.92167,0.98017,,30
0.98365,1.0027,,30
0.9414,0.98691,,30
0.98326,0.95267,,30
0.85452,1.0326,,30
0.95347,0.97065,,30
0.90912,1.0479,,30
0.91718,1.0231,,30
0.88773,0.98927,,30
0.90684,0.99773,,30
0.88267,1.0483,,30
0.99629,0.96872,,30
0.89016,1.071,,30
0.94962,0.9805,,30
0.84958,0.99846,,30
0.92915,1.0371,,30
0.93926,1.0693,,30
0.92422,0.99889,,31
0.85372,0.97071,,31
0.967,1.0272,,31
0.87626,1.0145,,31
0.92582,0.99268,,31
0.85413,1.0522,,31
0.90632,0.99066,,31
0.90834,0.97011,,31
0.98347,0.99535,,31
0.86538,1.0151,,31
0.89205,0.9757,,31
0.86557,0.99246,,31
0.94911,0.96024,,31
0.92373,1.02,,31
0.96386,0.95755,,31
0.84363,1.0326,,31
0.9477,1.0011,,31
0.92888,1.0408,,31
0.96272,0.94787,,31
0.93429,1.0523,,31
0.89199,0.92466,,32
0.87336,1.0397,,32
0.97183,0.93171,,32
0.88879,0.99157,,32
0.9335,0.94657,,32
0.9043,0.97481,,32
0.91819,0.95901,,32
0.84888,1.0532,,32
0.92282,1.0183,,32
0.85862,1.0517,,32
0.93409,0.9328,,32
0.83925,0.96604,,32
0.96663,1.0093,,32
0.86091,0.98319,,32
0.96814,0.98136,,32
0.91853,1.0147,,32
0.95597,0.92702,,32
0.87399,1.0442,,32
0.94785,1.0171,,32
0.90086,0.96265,,32
0.89053,0.9155,,33
0.8414,1.0255,,33
0.95762,0.94104,,33
0.88221,1.0402,,33
0.90882,0.969,,33
0.89897,0.96881,,33
0.93181,1.0098,,33
0.84509,1.0379,,33
0.87149,0.98178,,33
0.87842,0.98932,,33
0.96284,0.95761,,33
0.84025,1.0366,,33
0.87432,0.92831,,33
0.88917,1.0138,,33
0.93887,0.98405,,33
0.85429,1.0362,,33
0.88755,0.93622,,33
0.89211,0.94847,,33
0.96611,0.95272,,33
0.86615,1.0255,,33
0.89366,0.94469,,34
0.9018,0.96862,,34
0.8773,0.9488,,34
0.82315,1.027,,34
0.95895,0.91306,,34
0.90463,1.004,,34
0.88646,0.9794,,34
0.87382,1.0286,,34
0.94866,1.0035,,34
0.85934,1.0307,,34
0.93131,0.9358,,34
0.84524,0.94497,,34
0.86374,0.95886,,34
0.81552,0.9649,,34
0.87221,0.98657,,34
0.90116,0.98916,,34
0.95572,0.98739,,34
0.87203,1.0281,,34
0.9072,0.97587,,34
0.88321,0.95147,,34
0.89208,0.98601,,35
0.89638,0.96276,,35
0.92847,0.94118,,35
0.85801,0.93557,,35
0.85867,0.98922,,35
0.80508,1.0209,,35
0.94881,0.98367,,35
0.89051,0.99844,,35
0.87718,0.96238,,35
0.88812,0.93031,,35
0.89689,0.95684,,35
0.8238,0.99446,,35
0.91886,0.98818,,35
0.8783,0.92808,,35
0.92599,0.91889,,35
0.82761,0.9845,,35
0.87515,0.92093,,35
0.83333,1.0075,,35
0.87746,0.96007,,35
0.8863,0.9781,,35
0.90085,0.89736,,36
0.82136,0.95244,,36
0.9235,0.91704,,36
0.82341,0.96879,,36
0.94138,0.95589,,36
0.82211,0.92421,,36
0.93184,0.95811,,36
0.82404,0.91623,,36
0.91107,0.92574,,36
0.83516,0.93496,,36
0.91987,0.9642,,36
0.84754,0.92558,,36
0.85162,0.97424,,36
0.83829,0.92463,,36
0.93803,0.97801,,36
0.83321,0.99528,,36
0.92026,0.90487,,36
0.82849,0.92362,,36
0.85421,0.92779,,36
0.85495,0.92121,,36
0.86623,0.89839,,37
0.80858,0.97247,,37
0.92312,0.93154,,37
0.87713,0.93849,,37
0.87676,0.94234,,37
0.7892,0.92767,,37
0.90184,0.96959,,37
0.87746,0.92812,,37
0.91036,0.94642,,37
0.85859,0.94776,,37
0.90972,0.88613,,37
0.79773,0.95336,,37
0.90855,0.96982,,37
0.79008,0.98599,,37
0.91207,0.91128,,37
0.8236,0.94172,,37
0.88497,0.95578,,37
0.82368,0.93122,,37
0.8378,0.89029,,37
0.81132,0.98145,,37
0.89769,0.91761,,38
0.80278,0.98494,,38
0.89322,0.87541,,38
0.78614,0.95619,,38
0.85022,0.93453,,38
0.79227,0.98737,,38
0.91914,0.86724,,38
0.86429,0.9507,,38
0.88845,0.95734,,38
0.79681,0.92226,,38
0.84072,0.87624,,38
0.83094,0.93452,,38
0.90938,0.87018,,38
0.85769,0.95328,,38
0.89113,0.93516,,38
0.82175,0.90647,,38
0.90414,0.86559,,38
0.81803,0.95004,,38
0.8392,0.90818,,38
0.81478,0.93675,,38
0.91592,0.93355,,39
0.86045,0.89087,,39
0.84751,0.9447,,39
0.77404,0.9579,,39
0.87183,0.88624,,39
0.83044,0.96782,,39
0.8784,0.94301,,39
0.8515,0.97807,,39
0.91886,0.87433,,39
0.83844,0.93585,,39
0.84398,0.93325,,39
0.81577,0.97656,,39
0.85329,0.93317,,39
0.82617,0.96152,,39
0.91235,0.85753,,39
0.7773,0.95705,,39
0.86459,0.88475,,39
0.83602,0.93055,,39
0.86768,0.94759,,39
0.8187,0.97365,,39
0.89375,0.87044,,40
0.7933,0.8892,,40
0.90248,0.90069,,40
0.84651,0.89195,,40
0.8989,0.86374,,40
0.8203,0.9238,,40
0.86536,0.90531,,40
0.7836,0.93025,,40
0.86825,0.8724,,40
0.75709,0.93038,,40
0.90313,0.89129,,40
0.79562,0.88073,,40
0.89155,0.89788,,40
0.8135,0.97963,,40
0.87745,0.8921,,40
0.84965,0.92525,,40
0.83146,0.90807,,40
0.83129,0.901,,40
0.82396,0.86336,,40
0.84627,0.94256,,40
0.88489,0.9323,,41
0.76624,0.9298,,41
0.83934,0.90955,,41
0.78396,0.93985,,41
0.82642,0.88344,,41
0.77819,0.95243,,41
0.88523,0.84019,,41
0.83357,0.97002,,41
0.86001,0.84593,,41
0.80607,0.9622,,41
0.83395,0.86383,,41
0.83669,0.95531,,41
0.89006,0.85539,,41
0.77454,0.91975,,41
0.87538,0.92201,,41
0.80325,0.89703,,41
0.84841,0.84414,,41
0.79001,0.95346,,41
0.8922,0.87144,,41
0.79816,0.93531,,41
0.83349,0.92087,,42
0.80563,0.95083,,42
0.89597,0.8364,,42
0.78664,0.92482,,42
0.81597,0.86876,,42
0.82816,0.90854,,42
0.85552,0.89892,,42
0.77658,0.87142,,42
0.88657,0.90468,,42
0.79065,0.87721,,42
0.80778,0.89322,,42
0.82481,0.94722,,42
0.81588,0.90574,,42
0.79058,0.89101,,42
0.81257,0.89057,,42
0.8125,0.86378,,42
0.82838,0.83232,,42
0.80031,0.90914,,42
0.86796,0.89355,,42
0.76613,0.88171,,42
0.81721,0.84434,,43
0.73994,0.93169,,43
0.86116,0.89657,,43
0.7982,0.89735,,43
0.81489,0.91536,,43
0.7306,0.87521,,43
0.81837,0.86568,,43
0.77851,0.94583,,43
0.86971,0.8402,,43
0.73123,0.90181,,43
0.85003,0.88702,,43
0.73591,0.94667,,43
0.83063,0.83507,,43
0.79916,0.92736,,43
0.85708,0.82297,,43
0.80471,0.90422,,43
0.81191,0.84049,,43
0.75095,0.87308,,43
0.83514,0.91007,,43
0.75815,0.92708,,43
0.80973,0.90795,,44
0.77433,0.9348,,44
0.86827,0.90502,,44
0.80155,0.89457,,44
0.83782,0.88567,,44
0.81524,0.8603,,44
0.84227,0.8215,,44
0.74929,0.93845,,44
0.78522,0.86065,,44
0.77098,0.90681,,44
0.87788,0.90685,,44
0.74614,0.87662,,44
0.83594,0.86464,,44
0.77357,0.89711,,44
0.83854,0.87641,,44
0.80112,0.93269,,44
0.83169,0.84248,,44
0.81121,0.93107,,44
0.78174,0.86513,,44
0.75556,0.87655,,44
0.8715,0.80562,,45
0.75858,0.85531,,45
0.83362,0.86814,,45
0.71488,0.91873,,45
0.84993,0.84507,,45
0.75384,0.87401,,45
0.79252,0.84357,,45
0.77389,0.90268,,45
0.85718,0.80413,,45
0.70809,0.89796,,45
0.83277,0.83189,,45
0.74343,0.84523,,45
0.78928,0.82826,,45
0.71563,0.87856,,45
0.85705,0.8596,,45
0.78875,0.90294,,45
0.82999,0.80922,,45
0.78258,0.85984,,45
0.7862,0.81294,,45
0.74897,0.8772,,45
0.82577,0.83233,,46
0.71467,0.89053,,46
0.77224,0.88554,,46
0.72086,0.87163,,46
0.78547,0.83167,,46
0.74632,0.84064,,46
0.81343,0.79932,,46
0.79783,0.87397,,46
0.85929,0.81932,,46
0.71846,0.85118,,46
0.78,0.88582,,46
0.76485,0.89781,,46
0.86482,0.86105,,46
0.78002,0.90277,,46
0.78061,0.81175,,46
0.78268,0.85071,,46
0.86249,0.85304,,46
0.76383,0.86598,,46
0.77441,0.80926,,46
0.737,0.88455,,46
0.82438,0.86942,,47
0.75744,0.83956,,47
0.82818,0.8403,,47
0.77864,0.85929,,47
0.77788,0.83447,,47
0.74323,0.85466,,47
0.81127,0.86261,,47
0.75557,0.83673,,47
0.81333,0.79918,,47
0.74515,0.85674,,47
0.82983,0.79743,,47
0.75427,0.85193,,47
0.79328,0.88025,,47
0.73736,0.8761,,47
0.78977,0.88126,,47
0.74977,0.86478,,47
0.82333,0.7921,,47
0.75481,0.89944,,47
0.79098,0.84296,,47
0.73602,0.838,,47
0.75051,0.79494,,48
0.69999,0.87614,,48
0.77654,0.8367,,48
0.72081,0.89489,,48
0.83474,0.86744,,48
0.71963,0.87175,,48
0.82205,0.82326,,48
0.77428,0.89125,,48
0.8231,0.83847,,48
0.7248,0.87405,,48
0.8218,0.85904,,48
0.77743,0.90407,,48
0.84191,0.81289,,48
0.70817,0.8171,,48
0.84563,0.7795,,48
0.74594,0.90338,,48
0.77091,0.8372,,48
0.70418,0.81879,,48
0.80026,0.78833,,48
0.70391,0.87209,,48
0.7767,0.79017,,49
0.74029,0.82581,,49
0.77074,0.84845,,49
0.7633,0.84816,,49
0.82882,0.82186,,49
0.72786,0.84307,,49
0.78878,0.79571,,49
0.7078,0.87003,,49
0.84253,0.81563,,49
0.68755,0.80937,,49
0.80805,0.79441,,49
0.69852,0.8189,,49
0.7898,0.84898,,49
0.71696,0.90215,,49
0.84059,0.86561,,49
0.70431,0.83107,,49
0.81621,0.80638,,49
0.71376,0.8615,,49
0.74277,0.79003,,49
0.77335,0.88864,,49
0.79424,0.76761,,50
0.73682,0.81693,,50
0.75968,0.85724,,50
0.71027,0.80436,,50
0.76077,0.7871,,50
0.76382,0.82761,,50
0.83367,0.81054,,50
0.74708,0.89275,,50
0.75278,0.75931,,50
0.74295,0.81401,,50
0.82434,0.84755,,50
0.72632,0.81229,,50
0.74526,0.77037,,50
0.70291,0.80613,,50
0.75974,0.77173,,50
0.72349,0.79979,,50
0.81037,0.81067,,50
0.75441,0.836,,50
0.8011,0.83603,,50
0.72572,0.89519,,50
0.78077,0.75746,,51
0.73146,0.85543,,51
0.79388,0.80586,,51
0.72947,0.87054,,51
0.76454,0.76104,,51
0.72931,0.80283,,51
0.75987,0.82634,,51
0.67169,0.87194,,51
0.73739,0.81005,,51
0.68013,0.84099,,51
0.74038,0.78686,,51
0.69946,0.84457,,51
0.73746,0.8303,,51
0.68711,0.83067,,51
0.77964,0.78561,,51
0.74491,0.82799,,51
0.79315,0.84712,,51
0.66399,0.82957,,51
0.78831,0.77029,,51
0.69203,0.87686,,51
0.73834,0.81294,,52
0.73768,0.85695,,52
0.80973,0.78831,,52
0.73712,0.82919,,52
0.76742,0.78534,,52
0.66394,0.83342,,52
0.72815,0.82021,,52
0.67565,0.787,,52
0.77433,0.75051,,52
0.67473,0.8405,,52
0.81129,0.74731,,52
0.74228,0.81584,,52
0.7673,0.79726,,52
0.74576,0.81294,,52
0.76695,0.7573,,52
0.7265,0.8063,,52
0.76503,0.74437,,52
0.67964,0.85884,,52
0.7746,0.80654,,52
0.67538,0.82812,,52
0.74417,0.80012,,53
0.65609,0.81187,,53
0.76047,0.75191,,53
0.64559,0.84818,,53
0.72192,0.77997,,53
0.70363,0.8383,,53
0.76237,0.83047,,53
0.68034,0.82019,,53
0.77998,0.73742,,53
0.70873,0.85103,,53
0.80602,0.82911,,53
0.65242,0.84107,,53
0.74658,0.79532,,53
0.64507,0.84686,,53
0.71625,0.82756,,53
0.66954,0.77375,,53
0.80177,0.79576,,53
0.65674,0.8532,,53
0.78273,0.78762,,53
0.72838,0.85922,,53
0.80327,0.76278,,54
0.65026,0.79004,,54
0.77827,0.78643,,54
0.68734,0.76654,,54
0.76563,0.78072,,54
0.69938,0.83572,,54
0.75625,0.80974,,54
0.68341,0.86292,,54
0.75254,0.74465,,54
0.64009,0.77004,,54
0.74608,0.73205,,54
0.66871,0.77424,,54
0.72113,0.78669,,54
0.71768,0.77032,,54
0.75525,0.80637,,54
0.6513,0.79094,,54
0.7864,0.73868,,54
0.71118,0.80541,,54
0.75075,0.79942,,54
0.70679,0.79331,,54
0.75412,0.74527,,55
0.69012,0.7985,,55
0.70457,0.71894,,55
0.6681,0.7619,,55
